Age,Height(cm),Weight(kg),Veg/Non-Veg,Gender,Workout,Vegan,Protein_min(g),Protein_max(g)
45,168,47,Veg,M,True,False,70.5,84.6
45,181,106,Non-veg,M,False,False,159.0,190.8
18,170,52,Non-veg,F,True,False,62.4,78.0
55,162,108,Veg,F,True,False,129.6,162.0
39,155,45,Veg,F,False,False,54.0,67.5
34,156,94,Veg,F,False,False,112.8,141.0
60,164,53,Non-veg,M,False,True,79.5,95.4
28,176,114,Non-veg,M,False,False,171.0,205.2
51,157,94,Non-veg,F,True,False,112.8,141.0
24,165,101,Non-veg,F,True,True,121.2,151.5
22,159,91,Veg,F,True,True,109.2,136.5
26,151,57,Veg,F,False,True,68.4,85.5
18,158,101,Veg,F,True,True,121.2,151.5
60,159,116,Veg,F,False,False,139.2,174.0
59,161,52,Non-veg,F,False,False,62.4,78.0
32,171,110,Veg,M,True,True,165.0,198.0
20,174,103,Non-veg,M,True,True,154.5,185.4
23,169,94,Non-veg,F,False,False,112.8,141.0
44,162,110,Veg,M,True,True,165.0,198.0
56,169,79,Non-veg,F,True,False,94.8,118.5
42,157,120,Veg,F,False,False,144.0,180.0
50,167,90,Veg,F,True,True,108.0,135.0
21,170,103,Non-veg,F,False,False,123.6,154.5
41,163,56,Veg,F,True,False,67.2,84.0
34,154,115,Non-veg,F,False,False,138.0,172.5
60,177,40,Veg,M,False,False,60.0,72.0
20,174,108,Veg,M,False,False,162.0,194.4
59,165,88,Non-veg,M,False,True,132.0,158.4
53,162,55,Non-veg,F,True,True,66.0,82.5
41,162,59,Veg,F,False,False,70.8,88.5
45,170,92,Non-veg,F,True,True,110.4,138.0
59,187,73,Veg,M,False,True,109.5,131.4
55,159,99,Non-veg,F,True,True,118.8,148.5
18,161,113,Veg,F,True,False,135.6,169.5
35,172,44,Veg,M,True,False,66.0,79.2
26,153,43,Veg,F,True,True,51.6,64.5
59,167,105,Non-veg,M,False,False,157.5,189.0
35,172,45,Non-veg,M,True,True,67.5,81.0
48,166,88,Veg,F,True,True,105.6,132.0
59,152,74,Non-veg,F,True,False,88.8,111.0
38,185,63,Veg,M,False,False,94.5,113.4
37,156,109,Veg,F,True,False,130.8,163.5
54,150,116,Veg,F,False,True,139.2,174.0
48,164,42,Non-veg,F,True,True,50.4,63.0
39,168,85,Non-veg,M,False,True,127.5,153.0
44,170,43,Non-veg,M,False,False,64.5,77.4
33,167,50,Veg,M,True,True,75.0,90.0
43,164,95,Non-veg,M,False,True,142.5,171.0
55,157,75,Veg,F,False,False,90.0,112.5
36,168,89,Non-veg,M,False,False,133.5,160.2
54,166,64,Non-veg,F,True,True,76.8,96.0
43,160,88,Veg,M,False,True,132.0,158.4
35,165,99,Non-veg,F,True,True,118.8,148.5
39,160,55,Veg,F,False,True,66.0,82.5
53,171,42,Non-veg,M,True,False,63.0,75.6
25,164,107,Non-veg,M,False,True,160.5,192.6
34,164,107,Veg,M,False,False,160.5,192.6
45,189,106,Non-veg,M,False,True,159.0,190.8
53,155,73,Non-veg,F,False,False,87.6,109.5
52,184,116,Veg,M,True,False,174.0,208.8
37,163,94,Veg,M,True,False,141.0,169.2
45,161,84,Non-veg,F,False,True,100.8,126.0
43,186,48,Veg,M,True,True,72.0,86.4
23,168,80,Veg,M,False,False,120.0,144.0
24,153,70,Non-veg,F,False,True,84.0,105.0
39,168,60,Veg,F,True,False,72.0,90.0
46,162,60,Non-veg,F,False,True,72.0,90.0
49,166,69,Veg,M,False,False,103.5,124.2
40,189,60,Non-veg,M,False,True,90.0,108.0
50,178,58,Veg,M,True,False,87.0,104.4
31,178,105,Veg,M,True,True,157.5,189.0
20,169,77,Veg,F,False,False,92.4,115.5
25,161,115,Veg,F,False,True,138.0,172.5
25,161,108,Non-veg,F,True,True,129.6,162.0
43,175,62,Veg,M,True,True,93.0,111.6
56,161,114,Non-veg,F,False,True,136.8,171.0
51,171,66,Non-veg,M,False,False,99.0,118.8
27,161,42,Veg,F,True,True,50.4,63.0
51,181,83,Veg,M,False,True,124.5,149.4
40,185,49,Non-veg,M,False,True,73.5,88.2
42,156,107,Veg,F,False,False,128.4,160.5
25,167,67,Non-veg,M,True,False,100.5,120.6
46,155,73,Veg,F,False,True,87.6,109.5
60,156,79,Non-veg,F,True,True,94.8,118.5
21,174,98,Non-veg,M,True,True,147.0,176.4
41,162,101,Veg,M,False,True,151.5,181.8
33,165,109,Veg,F,False,True,130.8,163.5
37,176,47,Veg,M,True,True,70.5,84.6
26,158,74,Non-veg,F,True,True,88.8,111.0
36,165,75,Non-veg,F,True,True,90.0,112.5
35,150,55,Non-veg,F,True,True,66.0,82.5
60,167,54,Veg,F,True,False,64.8,81.0
24,154,47,Veg,F,False,False,56.4,70.5
29,173,100,Veg,M,False,False,150.0,180.0
31,164,95,Non-veg,F,False,False,114.0,142.5
25,175,42,Non-veg,M,False,False,63.0,75.6
23,157,112,Non-veg,F,False,False,134.4,168.0
39,181,50,Non-veg,M,False,True,75.0,90.0
21,165,50,Non-veg,F,True,False,60.0,75.0
32,165,40,Veg,M,True,True,60.0,72.0
29,150,110,Non-veg,F,True,True,132.0,165.0
47,183,98,Veg,M,False,False,147.0,176.4
20,169,118,Veg,M,True,True,177.0,212.4
22,174,65,Veg,M,True,True,97.5,117.0
19,179,111,Veg,M,True,False,166.5,199.8
41,169,94,Veg,M,True,False,141.0,169.2
32,170,109,Non-veg,F,False,False,130.8,163.5
49,161,48,Veg,F,False,False,57.6,72.0
59,187,104,Non-veg,M,True,True,156.0,187.2
55,176,110,Non-veg,M,True,False,165.0,198.0
49,160,90,Veg,F,False,False,108.0,135.0
50,178,89,Non-veg,M,True,True,133.5,160.2
57,174,40,Non-veg,M,True,False,60.0,72.0
50,167,57,Non-veg,F,False,True,68.4,85.5
33,152,96,Non-veg,F,False,True,115.2,144.0
18,179,56,Veg,M,False,True,84.0,100.8
55,160,78,Non-veg,M,True,True,117.0,140.4
27,169,104,Veg,F,False,False,124.8,156.0
23,165,99,Veg,F,False,False,118.8,148.5
48,169,62,Non-veg,F,False,True,74.4,93.0
34,151,56,Veg,F,True,False,67.2,84.0
57,150,114,Non-veg,F,False,False,136.8,171.0
26,165,104,Non-veg,F,True,False,124.8,156.0
30,150,57,Non-veg,F,False,True,68.4,85.5
49,155,52,Non-veg,F,False,False,62.4,78.0
39,177,106,Non-veg,M,False,False,159.0,190.8
41,180,58,Veg,M,True,False,87.0,104.4
46,171,99,Veg,M,False,True,148.5,178.2
51,175,55,Non-veg,M,False,True,82.5,99.0
44,186,95,Veg,M,True,True,142.5,171.0
45,151,114,Veg,F,True,True,136.8,171.0
54,161,113,Non-veg,M,False,False,169.5,203.4
34,173,120,Non-veg,M,True,True,180.0,216.0
50,151,54,Non-veg,F,True,False,64.8,81.0
30,169,79,Non-veg,F,True,False,94.8,118.5
38,163,41,Non-veg,M,False,True,61.5,73.8
21,173,41,Non-veg,M,True,False,61.5,73.8
58,166,114,Non-veg,M,False,False,171.0,205.2
58,183,86,Veg,M,True,True,129.0,154.8
28,189,119,Veg,M,True,True,178.5,214.2
50,186,74,Non-veg,M,True,False,111.0,133.2
39,172,96,Non-veg,M,True,False,144.0,172.8
53,182,83,Veg,M,True,True,124.5,149.4
25,184,74,Non-veg,M,False,True,111.0,133.2
44,189,78,Non-veg,M,True,False,117.0,140.4
30,173,70,Veg,M,False,True,105.0,126.0
60,160,60,Veg,M,False,True,90.0,108.0
38,156,96,Non-veg,F,True,False,115.2,144.0
40,158,79,Non-veg,F,True,True,94.8,118.5
28,171,52,Non-veg,M,True,False,78.0,93.6
32,156,100,Veg,F,True,True,120.0,150.0
19,162,83,Non-veg,M,False,False,124.5,149.4
32,187,85,Non-veg,M,True,True,127.5,153.0
21,166,100,Non-veg,F,True,True,120.0,150.0
35,163,54,Veg,M,False,False,81.0,97.2
31,179,83,Non-veg,M,True,True,124.5,149.4
58,160,58,Non-veg,M,True,True,87.0,104.4
56,166,72,Non-veg,M,False,True,108.0,129.6
27,171,93,Non-veg,M,False,True,139.5,167.4
39,185,111,Veg,M,True,False,166.5,199.8
54,175,57,Non-veg,M,False,True,85.5,102.6
52,168,56,Non-veg,F,False,False,67.2,84.0
39,170,69,Veg,M,True,True,103.5,124.2
44,160,90,Non-veg,F,False,True,108.0,135.0
34,160,78,Non-veg,F,False,False,93.6,117.0
32,162,42,Veg,M,True,True,63.0,75.6
41,151,120,Non-veg,F,False,True,144.0,180.0
24,154,96,Veg,F,False,False,115.2,144.0
54,182,65,Non-veg,M,False,False,97.5,117.0
22,155,58,Veg,F,True,False,69.6,87.0
57,169,62,Non-veg,F,True,False,74.4,93.0
22,152,56,Veg,F,True,True,67.2,84.0
52,151,84,Non-veg,F,True,False,100.8,126.0
36,156,117,Non-veg,F,False,False,140.4,175.5
59,165,83,Non-veg,F,False,False,99.6,124.5
58,159,83,Non-veg,F,True,True,99.6,124.5
31,171,95,Non-veg,M,True,True,142.5,171.0
41,187,86,Veg,M,True,False,129.0,154.8
23,182,50,Veg,M,False,False,75.0,90.0
47,190,81,Non-veg,M,False,False,121.5,145.8
23,184,73,Veg,M,True,True,109.5,131.4
22,178,105,Non-veg,M,False,True,157.5,189.0
33,171,105,Non-veg,M,False,False,157.5,189.0
44,150,71,Veg,F,False,False,85.2,106.5
48,187,108,Veg,M,True,True,162.0,194.4
58,182,92,Veg,M,False,False,138.0,165.6
43,160,78,Veg,F,True,True,93.6,117.0
25,170,80,Veg,M,True,True,120.0,144.0
50,154,46,Veg,F,False,True,55.2,69.0
22,163,83,Veg,M,False,True,124.5,149.4
39,188,44,Veg,M,False,True,66.0,79.2
52,178,91,Veg,M,False,False,136.5,163.8
34,168,106,Veg,F,True,False,127.2,159.0
41,153,47,Veg,F,False,True,56.4,70.5
53,181,52,Veg,M,False,True,78.0,93.6
42,155,78,Non-veg,F,False,False,93.6,117.0
46,185,58,Veg,M,False,True,87.0,104.4
21,164,85,Veg,M,True,False,127.5,153.0
48,168,76,Veg,F,False,True,91.2,114.0
53,165,79,Veg,F,True,True,94.8,118.5
28,154,51,Non-veg,F,False,True,61.2,76.5
28,157,75,Veg,F,True,True,90.0,112.5
22,165,41,Veg,M,False,True,61.5,73.8
60,151,86,Non-veg,F,False,True,103.2,129.0
22,150,55,Veg,F,True,True,66.0,82.5
37,161,84,Non-veg,F,True,True,100.8,126.0
45,161,48,Veg,F,True,False,57.6,72.0
52,160,81,Non-veg,F,False,True,97.2,121.5
30,150,42,Veg,F,True,True,50.4,63.0
41,168,72,Veg,F,False,True,86.4,108.0
56,179,41,Non-veg,M,False,False,61.5,73.8
28,169,115,Veg,F,True,False,138.0,172.5
23,157,93,Non-veg,F,True,False,111.6,139.5
31,179,98,Non-veg,M,False,True,147.0,176.4
47,157,97,Veg,F,True,False,116.4,145.5
58,157,88,Veg,F,True,True,105.6,132.0
19,154,93,Veg,F,True,True,111.6,139.5
50,167,52,Veg,M,True,False,78.0,93.6
43,152,73,Veg,F,True,True,87.6,109.5
40,159,82,Veg,F,False,False,98.4,123.0
36,163,78,Non-veg,F,False,False,93.6,117.0
47,169,80,Non-veg,F,False,False,96.0,120.0
50,163,83,Non-veg,M,False,True,124.5,149.4
23,169,113,Non-veg,F,True,True,135.6,169.5
59,183,118,Veg,M,False,False,177.0,212.4
60,167,53,Veg,F,True,False,63.6,79.5
56,178,114,Non-veg,M,False,True,171.0,205.2
25,168,86,Non-veg,M,True,True,129.0,154.8
53,174,69,Veg,M,False,True,103.5,124.2
49,150,94,Non-veg,F,True,True,112.8,141.0
33,181,48,Veg,M,True,False,72.0,86.4
57,163,105,Non-veg,F,True,True,126.0,157.5
21,188,54,Veg,M,True,True,81.0,97.2
23,156,75,Non-veg,F,False,True,90.0,112.5
25,156,70,Veg,F,False,True,84.0,105.0
50,181,120,Veg,M,True,False,180.0,216.0
45,181,102,Non-veg,M,True,True,153.0,183.6
26,174,46,Non-veg,M,True,True,69.0,82.8
47,162,51,Non-veg,M,True,True,76.5,91.8
34,162,89,Non-veg,M,False,False,133.5,160.2
56,185,110,Veg,M,True,True,165.0,198.0
20,190,45,Non-veg,M,False,True,67.5,81.0
38,175,96,Veg,M,False,False,144.0,172.8
33,174,59,Non-veg,M,False,True,88.5,106.2
57,189,96,Non-veg,M,False,False,144.0,172.8
36,160,95,Veg,F,True,False,114.0,142.5
29,166,105,Veg,F,False,True,126.0,157.5
19,189,84,Non-veg,M,False,True,126.0,151.2
38,153,56,Non-veg,F,True,True,67.2,84.0
22,164,83,Non-veg,F,False,False,99.6,124.5
34,161,55,Veg,F,False,False,66.0,82.5
20,168,60,Non-veg,F,False,False,72.0,90.0
19,164,41,Non-veg,F,True,True,49.2,61.5
41,180,109,Veg,M,True,False,163.5,196.2
20,161,105,Non-veg,M,True,True,157.5,189.0
52,166,59,Veg,M,True,False,88.5,106.2
34,164,76,Non-veg,F,False,False,91.2,114.0
25,171,71,Veg,M,False,True,106.5,127.8
41,174,99,Non-veg,M,True,True,148.5,178.2
18,159,97,Veg,F,True,True,116.4,145.5
19,188,86,Non-veg,M,True,False,129.0,154.8
41,172,58,Veg,M,False,False,87.0,104.4
18,151,66,Veg,F,False,True,79.2,99.0
48,187,51,Veg,M,False,True,76.5,91.8
32,180,46,Veg,M,False,False,69.0,82.8
53,156,119,Veg,F,False,False,142.8,178.5
34,156,47,Veg,F,False,False,56.4,70.5
43,156,42,Veg,F,False,True,50.4,63.0
52,163,75,Non-veg,M,True,True,112.5,135.0
32,160,101,Veg,F,True,True,121.2,151.5
37,168,107,Non-veg,F,False,True,128.4,160.5
50,169,56,Non-veg,F,True,True,67.2,84.0
32,177,110,Non-veg,M,False,False,165.0,198.0
32,151,97,Veg,F,True,True,116.4,145.5
38,164,46,Non-veg,M,True,False,69.0,82.8
42,160,81,Veg,F,False,True,97.2,121.5
29,178,57,Non-veg,M,False,True,85.5,102.6
45,184,117,Non-veg,M,True,True,175.5,210.6
27,181,104,Non-veg,M,True,True,156.0,187.2
56,186,100,Non-veg,M,True,False,150.0,180.0
23,185,69,Veg,M,False,True,103.5,124.2
59,186,45,Non-veg,M,False,False,67.5,81.0
59,183,120,Non-veg,M,True,False,180.0,216.0
53,181,75,Non-veg,M,True,False,112.5,135.0
36,154,83,Veg,F,True,True,99.6,124.5
51,161,63,Veg,F,True,False,75.6,94.5
30,162,43,Non-veg,M,True,False,64.5,77.4
44,152,110,Veg,F,False,False,132.0,165.0
31,155,56,Non-veg,F,True,True,67.2,84.0
30,160,109,Veg,M,True,False,163.5,196.2
25,164,109,Veg,F,True,True,130.8,163.5
28,161,79,Veg,F,True,True,94.8,118.5
41,167,43,Veg,M,False,True,64.5,77.4
34,157,83,Non-veg,F,False,True,99.6,124.5
42,182,120,Non-veg,M,False,False,180.0,216.0
42,174,113,Non-veg,M,True,True,169.5,203.4
57,179,116,Veg,M,False,False,174.0,208.8
41,167,60,Non-veg,F,True,False,72.0,90.0
57,170,42,Non-veg,F,True,False,50.4,63.0
56,164,44,Non-veg,F,True,True,52.8,66.0
38,175,101,Non-veg,M,True,False,151.5,181.8
55,162,69,Non-veg,F,True,True,82.8,103.5
39,172,83,Veg,M,False,True,124.5,149.4
24,168,69,Non-veg,F,True,False,82.8,103.5
40,174,51,Non-veg,M,True,False,76.5,91.8
23,155,107,Veg,F,True,True,128.4,160.5
39,162,90,Veg,F,True,False,108.0,135.0
55,177,87,Veg,M,True,True,130.5,156.6
59,186,110,Non-veg,M,True,False,165.0,198.0
24,176,50,Non-veg,M,True,False,75.0,90.0
40,171,86,Veg,M,False,False,129.0,154.8
45,165,97,Non-veg,F,False,False,116.4,145.5
50,168,117,Veg,F,False,True,140.4,175.5
43,160,65,Non-veg,M,False,True,97.5,117.0
20,163,114,Non-veg,F,True,False,136.8,171.0
40,150,94,Non-veg,F,True,True,112.8,141.0
35,152,50,Veg,F,False,False,60.0,75.0
25,169,98,Veg,F,False,False,117.6,147.0
60,157,108,Non-veg,F,True,True,129.6,162.0
54,162,101,Non-veg,F,False,True,121.2,151.5
52,169,74,Veg,F,False,False,88.8,111.0
42,169,95,Veg,F,True,True,114.0,142.5
51,175,118,Veg,M,False,True,177.0,212.4
41,180,99,Veg,M,False,True,148.5,178.2
28,175,114,Veg,M,True,True,171.0,205.2
56,181,73,Non-veg,M,True,False,109.5,131.4
27,169,106,Veg,F,True,False,127.2,159.0
33,168,90,Non-veg,F,True,False,108.0,135.0
41,150,77,Veg,F,True,False,92.4,115.5
44,167,120,Non-veg,F,False,True,144.0,180.0
49,156,76,Non-veg,F,True,False,91.2,114.0
46,168,120,Veg,F,True,True,144.0,180.0
42,188,105,Veg,M,True,False,157.5,189.0
29,181,92,Veg,M,False,True,138.0,165.6
40,168,103,Veg,F,False,False,123.6,154.5
52,153,81,Veg,F,True,True,97.2,121.5
37,184,109,Veg,M,True,True,163.5,196.2
42,162,119,Veg,F,False,False,142.8,178.5
48,184,105,Veg,M,True,True,157.5,189.0
59,182,114,Non-veg,M,True,True,171.0,205.2
49,168,115,Non-veg,M,False,False,172.5,207.0
39,153,51,Non-veg,F,True,False,61.2,76.5
38,170,74,Non-veg,F,True,False,88.8,111.0
38,150,119,Non-veg,F,False,False,142.8,178.5
22,170,109,Veg,F,True,False,130.8,163.5
27,155,44,Veg,F,True,False,52.8,66.0
22,168,109,Veg,F,False,False,130.8,163.5
48,176,115,Veg,M,True,True,172.5,207.0
43,187,67,Veg,M,True,False,100.5,120.6
39,183,93,Veg,M,False,False,139.5,167.4
49,167,46,Veg,F,True,False,55.2,69.0
18,168,40,Veg,M,False,True,60.0,72.0
45,163,102,Non-veg,F,False,True,122.4,153.0
34,161,85,Veg,F,False,False,102.0,127.5
55,178,113,Veg,M,False,False,169.5,203.4
48,187,56,Non-veg,M,False,True,84.0,100.8
25,165,50,Veg,F,True,True,60.0,75.0
44,168,111,Veg,F,True,True,133.2,166.5
44,163,97,Non-veg,M,True,False,145.5,174.6
48,162,90,Non-veg,M,False,False,135.0,162.0
19,165,77,Non-veg,F,True,False,92.4,115.5
51,183,79,Veg,M,True,False,118.5,142.2
50,153,116,Veg,F,True,False,139.2,174.0
40,174,96,Non-veg,M,True,True,144.0,172.8
28,187,43,Non-veg,M,False,True,64.5,77.4
58,168,65,Non-veg,F,False,True,78.0,97.5
32,161,119,Non-veg,M,False,False,178.5,214.2
56,167,80,Non-veg,F,True,True,96.0,120.0
32,169,102,Veg,F,True,False,122.4,153.0
48,162,53,Veg,F,True,True,63.6,79.5
60,164,100,Non-veg,F,True,False,120.0,150.0
46,165,82,Veg,F,False,False,98.4,123.0
27,165,68,Non-veg,M,True,False,102.0,122.4
26,187,61,Non-veg,M,True,True,91.5,109.8
26,167,90,Veg,F,False,False,108.0,135.0
57,155,67,Non-veg,F,True,False,80.4,100.5
49,160,83,Veg,F,True,False,99.6,124.5
60,186,77,Veg,M,False,True,115.5,138.6
46,153,92,Non-veg,F,True,True,110.4,138.0
53,163,119,Non-veg,F,False,False,142.8,178.5
27,156,54,Non-veg,F,False,True,64.8,81.0
26,159,83,Veg,F,False,True,99.6,124.5
26,167,120,Veg,F,True,True,144.0,180.0
57,182,88,Non-veg,M,True,False,132.0,158.4
57,182,57,Non-veg,M,False,False,85.5,102.6
53,151,67,Veg,F,True,True,80.4,100.5
33,185,93,Non-veg,M,False,False,139.5,167.4
35,170,49,Non-veg,M,True,False,73.5,88.2
52,150,109,Non-veg,F,True,True,130.8,163.5
38,166,112,Non-veg,F,True,True,134.4,168.0
57,161,58,Veg,M,True,False,87.0,104.4
52,162,61,Non-veg,F,False,False,73.2,91.5
39,182,95,Veg,M,True,False,142.5,171.0
18,163,53,Veg,M,False,True,79.5,95.4
48,190,112,Veg,M,True,False,168.0,201.6
59,150,103,Non-veg,F,False,False,123.6,154.5
32,168,98,Veg,F,True,True,117.6,147.0
40,175,85,Non-veg,M,False,False,127.5,153.0
35,154,86,Veg,F,True,True,103.2,129.0
30,189,42,Veg,M,True,False,63.0,75.6
36,166,79,Veg,F,True,False,94.8,118.5
51,166,93,Veg,M,False,True,139.5,167.4
54,159,93,Veg,F,False,True,111.6,139.5
21,160,91,Non-veg,F,False,False,109.2,136.5
32,167,116,Veg,M,False,False,174.0,208.8
54,167,105,Veg,M,False,False,157.5,189.0
25,165,68,Veg,F,True,False,81.6,102.0
25,154,64,Veg,F,True,True,76.8,96.0
25,176,82,Veg,M,True,False,123.0,147.6
29,178,77,Non-veg,M,False,True,115.5,138.6
55,169,92,Non-veg,M,True,False,138.0,165.6
50,163,44,Non-veg,M,False,True,66.0,79.2
31,159,72,Veg,F,True,False,86.4,108.0
38,150,69,Veg,F,True,True,82.8,103.5
22,177,69,Veg,M,True,True,103.5,124.2
40,159,76,Non-veg,F,True,False,91.2,114.0
55,167,119,Veg,F,False,True,142.8,178.5
32,165,95,Non-veg,F,False,False,114.0,142.5
31,161,52,Non-veg,F,True,True,62.4,78.0
39,169,94,Non-veg,F,True,False,112.8,141.0
23,171,45,Veg,M,True,False,67.5,81.0
57,164,102,Veg,M,True,True,153.0,183.6
44,169,92,Veg,F,False,True,110.4,138.0
23,176,48,Non-veg,M,True,False,72.0,86.4
53,162,73,Non-veg,F,True,False,87.6,109.5
29,161,62,Veg,F,True,False,74.4,93.0
32,160,68,Non-veg,F,False,False,81.6,102.0
20,176,58,Non-veg,M,True,False,87.0,104.4
29,160,97,Non-veg,F,False,False,116.4,145.5
29,161,76,Veg,F,False,True,91.2,114.0
18,172,90,Veg,M,True,True,135.0,162.0
39,164,114,Non-veg,F,False,True,136.8,171.0
40,160,82,Veg,M,False,False,123.0,147.6
41,159,69,Non-veg,F,False,True,82.8,103.5
24,156,115,Veg,F,True,False,138.0,172.5
55,188,56,Veg,M,False,True,84.0,100.8
50,170,43,Veg,M,True,True,64.5,77.4
52,151,117,Non-veg,F,True,False,140.4,175.5
27,169,63,Veg,F,True,False,75.6,94.5
24,174,49,Non-veg,M,True,False,73.5,88.2
54,150,42,Non-veg,F,False,True,50.4,63.0
55,155,97,Veg,F,False,False,116.4,145.5
24,175,88,Non-veg,M,True,True,132.0,158.4
21,179,45,Non-veg,M,True,False,67.5,81.0
30,166,68,Veg,M,False,False,102.0,122.4
19,189,100,Non-veg,M,False,True,150.0,180.0
50,156,41,Non-veg,F,True,True,49.2,61.5
22,177,72,Veg,M,True,False,108.0,129.6
40,154,50,Veg,F,False,True,60.0,75.0
24,162,52,Veg,M,True,False,78.0,93.6
50,156,118,Veg,F,False,False,141.6,177.0
21,160,118,Veg,M,True,False,177.0,212.4
51,173,50,Non-veg,M,False,True,75.0,90.0
41,190,73,Veg,M,True,False,109.5,131.4
21,152,62,Non-veg,F,True,True,74.4,93.0
24,159,79,Veg,F,False,True,94.8,118.5
43,167,89,Non-veg,F,True,False,106.8,133.5
21,160,120,Non-veg,M,True,False,180.0,216.0
53,151,72,Veg,F,False,False,86.4,108.0
32,186,117,Non-veg,M,True,True,175.5,210.6
57,173,66,Non-veg,M,True,True,99.0,118.8
28,169,73,Non-veg,M,True,False,109.5,131.4
23,172,98,Non-veg,M,False,False,147.0,176.4
19,161,119,Non-veg,M,False,False,178.5,214.2
55,171,67,Veg,M,True,False,100.5,120.6
37,157,101,Veg,F,False,False,121.2,151.5
59,169,80,Veg,F,True,False,96.0,120.0
30,164,101,Non-veg,F,True,False,121.2,151.5
41,163,56,Veg,M,False,True,84.0,100.8
31,181,71,Veg,M,False,False,106.5,127.8
57,170,52,Non-veg,M,True,True,78.0,93.6
21,170,86,Non-veg,F,False,True,103.2,129.0
32,160,48,Veg,M,False,True,72.0,86.4
25,158,82,Non-veg,F,False,True,98.4,123.0
41,157,59,Veg,F,False,True,70.8,88.5
21,164,94,Non-veg,M,False,True,141.0,169.2
37,173,41,Veg,M,False,False,61.5,73.8
39,157,56,Non-veg,F,False,False,67.2,84.0
18,189,100,Veg,M,False,False,150.0,180.0
56,167,115,Veg,M,False,True,172.5,207.0
40,163,45,Non-veg,F,True,False,54.0,67.5
50,186,44,Non-veg,M,False,False,66.0,79.2
42,184,80,Non-veg,M,True,True,120.0,144.0
41,167,45,Veg,M,True,False,67.5,81.0
21,151,77,Veg,F,False,False,92.4,115.5
29,180,114,Non-veg,M,True,True,171.0,205.2
29,179,65,Veg,M,True,True,97.5,117.0
30,154,57,Non-veg,F,False,True,68.4,85.5
51,154,80,Non-veg,F,False,False,96.0,120.0
18,164,102,Non-veg,F,False,True,122.4,153.0
38,172,95,Veg,M,False,True,142.5,171.0
57,187,68,Veg,M,True,True,102.0,122.4
23,166,74,Veg,M,False,True,111.0,133.2
37,152,90,Non-veg,F,False,False,108.0,135.0
49,165,65,Veg,M,True,True,97.5,117.0
37,190,92,Veg,M,True,True,138.0,165.6
50,163,81,Veg,F,False,True,97.2,121.5
32,157,42,Veg,F,False,True,50.4,63.0
30,156,109,Veg,F,True,False,130.8,163.5
41,160,60,Non-veg,F,True,True,72.0,90.0
45,170,114,Veg,M,True,True,171.0,205.2
21,185,42,Veg,M,False,True,63.0,75.6
52,162,57,Veg,F,True,False,68.4,85.5
27,188,53,Non-veg,M,False,False,79.5,95.4
56,177,70,Non-veg,M,False,True,105.0,126.0
45,169,106,Veg,F,False,True,127.2,159.0
58,150,65,Veg,F,True,True,78.0,97.5
39,164,73,Non-veg,M,False,True,109.5,131.4
29,167,66,Non-veg,F,True,True,79.2,99.0
45,187,70,Veg,M,True,True,105.0,126.0
40,164,48,Veg,F,False,True,57.6,72.0
50,161,55,Veg,M,False,False,82.5,99.0
40,157,58,Veg,F,True,True,69.6,87.0
53,152,61,Veg,F,False,True,73.2,91.5
24,153,120,Veg,F,False,True,144.0,180.0
56,155,92,Veg,F,False,True,110.4,138.0
42,169,47,Veg,M,False,True,70.5,84.6
34,152,102,Veg,F,True,True,122.4,153.0
22,170,74,Veg,M,True,True,111.0,133.2
19,186,65,Non-veg,M,True,False,97.5,117.0
59,153,48,Veg,F,True,True,57.6,72.0
58,170,55,Veg,F,False,False,66.0,82.5
51,177,75,Veg,M,True,False,112.5,135.0
58,156,85,Veg,F,False,True,102.0,127.5
38,164,67,Non-veg,M,False,False,100.5,120.6
59,154,106,Veg,F,True,True,127.2,159.0
54,162,106,Non-veg,F,False,False,127.2,159.0
58,173,95,Veg,M,True,True,142.5,171.0
55,175,52,Veg,M,True,True,78.0,93.6
